"tax_cat","prod","n_obs","lm_r2","lm_adj_r2","lm_aic","lm_bic","lm_rmse","lm_df","lm_fstat","lm_pval","seg_r2","seg_adj_r2","seg_aic","seg_bic","seg_rmse","seg_df","seg_fstat","seg_pval","lm_XSSB_p_value","lm_xSSB_intervention_p_value","lm_xSSB_post_p_value","lm_t_p_value","seg_XSSB_p_value","seg_xSSB_intervention_p_value","seg_xSSB_post_p_value","seg_t_p_value"
"Reduced Tax Group","קמח",290,0.489676718154409,0.482514286128506,2765.98181433333,2788.00109987121,27.9189585021435,285,68.3673808538058,1.65147099724873e-40,0.490632605917396,0.479833297208931,2769.43810526741,2798.79715265125,27.8927987123503,283,45.4318530160001,8.75757042724646e-39,NA,0.443046992926226,0.914989261065926,0.225764091425487,NA,0.753145331439647,0.981527765543731,0.432786171281317
"Reduced Tax Group","חנויות ומשווקי אלכוהול",290,0.0282060031940518,0.0145667892037928,2959.62871642552,2981.6480019634,38.9851164339244,285,2.06800796689577,0.0851085417252585,0.0301102119074956,0.00954717753097623,2963.05991041475,2992.41895779859,38.9469024707934,283,1.46428836115149,0.190376169685437,NA,0.608882370480272,0.983313391392257,0.432856948264626,NA,0.746139993671033,0.903283353210252,0.667664126069329
"Reduced Tax Group","מזון מהטבע משני",290,0.35580438295375,0.346763040960118,2824.65298670685,2846.67227224474,30.8909471353909,285,39.3530499348843,3.15166461607666e-26,0.363631590404383,0.350139680660307,2825.10780133218,2854.46684871603,30.7027055519182,283,26.9518250049091,2.32484387440514e-25,NA,0.426947755238777,0.0374236823095153,0.0281200953727544,NA,0.109689022284216,0.0438905124185652,0.184729861562358
"Reduced Tax Group","פירות/ירקות",290,0.00271535714244782,-0.011281620301167,3057.40854808285,3079.42783362073,46.1439500897136,285,0.193995964727837,0.941419947609086,0.0286316285476577,0.00803724611403933,3053.77271498868,3083.13176237252,45.5404358168486,283,1.39026400232906,0.218378701314586,NA,0.94765628374789,0.602587008370868,0.880485904925336,NA,0.190625226759016,0.440010869726539,0.285624179087789
"Reduced Tax Group","מכשירי סודה",290,0.386780766372969,0.378174180637852,2783.46896970769,2805.48825524557,28.7735407861213,285,44.9400933514021,3.05025156934049e-29,0.390434930893113,0.377511289851978,2785.73569448807,2815.09474187191,28.6876821312496,283,30.2109080289661,6.06162665220354e-28,NA,0.912718586902486,0.250387139398544,0.473131874128664,NA,0.43995005912717,0.218217517114073,0.886410740294751
"Reduced Tax Group","מערכות לטיהור מים",290,0.257828328958661,0.247411884452817,3114.34890554386,3136.36819108174,50.9038668463218,285,24.7520474778151,1.32947828513735e-17,0.283847335994262,0.268663887287427,3107.99961264909,3137.35866003293,50.0036139445695,283,18.6945233243668,2.59701371486021e-18,NA,0.166748072709927,0.00993652542899998,0.00093968363506839,NA,0.00480153607511336,0.0108173614451604,0.0598860499833855
"Reduced Tax Group","מזון בע""ח משני",290,0.38366140844428,0.375011042247007,2798.32248131057,2820.34176684846,29.5199334379283,285,44.3520424100909,6.23582480450644e-29,0.397237288735755,0.384457867295524,2795.86334944008,2825.22239682392,29.1930103970764,283,31.0841371492138,1.2814359205434e-28,NA,0.714809966209573,0.134029430474239,0.20362212068941,NA,0.110159186180153,0.0891753673683339,0.644440357193215
"Reduced Tax Group","יין",290,0.183729509021133,0.17227308107757,2826.54560522483,2848.56489076272,30.99191312103,285,16.0372421426841,7.42388891722951e-12,0.184772175777123,0.167488193638122,2830.17493564144,2859.53398302528,30.9721129667595,283,10.6903706733293,1.03695250062081e-10,NA,0.643480685711518,0.110691669899534,0.143041960434941,NA,0.509869895294626,0.101282890755292,0.895859103124171
"Reduced Tax Group","איטליזים",290,0.0706107798592464,0.0575667206292007,2875.46204610028,2897.48133163817,33.7191186186278,285,5.41325201104589,0.000325085402558023,0.0752228321304226,0.05561624906605,2878.019351501,2907.37839888484,33.6353497585727,283,3.83661099353466,0.00107437535064582,NA,0.0311050364068026,0.0202045272586404,1.53538033910486e-05,NA,0.0144333192448389,0.0191114264604123,0.197976357061092
"Reduced Tax Group","משקאות קלים משני",290,0.480777757962919,0.473490428250118,2770.07640959716,2792.09569513504,28.1167538551603,285,65.9744758245769,1.90500464992634e-39,0.482566721626039,0.471596404770054,2773.07549855758,2802.43454594142,28.0682743714922,283,43.9884032486051,7.82849278498589e-38,NA,0.558065716580222,0.878668588479863,0.416098140538497,NA,0.919880140927543,0.781506312852669,0.357550484980359
"Reduced Tax Group","ברים מינרלים",290,0.0222204549286525,0.00849723324344065,3026.31235143806,3048.33163697594,43.7351325620182,285,1.61918647372703,0.169471843022378,0.0252811911967127,0.00461577475565367,3029.4031427383,3058.76219012214,43.666627024159,283,1.22335745175126,0.294204094295733,NA,0.44095383101967,0.0753581758583784,0.0439114896378527,NA,0.376350202499842,0.0583990284156268,0.868335634161382
"Reduced Tax Group","מזון כללי משני",290,0.0211828271814064,0.00744504229974186,2966.07075123666,2988.09003677455,39.4205360461636,285,1.54193906542231,0.190127468882497,0.0356851274999891,0.0152402892137699,2965.74192016946,2995.1009675533,39.1274160144554,283,1.74543456888296,0.11044730961732,NA,0.590029058644325,0.130853347102063,0.123934647761952,NA,0.810883035654442,0.0901364561822611,0.313843922085534
"Reduced Tax Group","מאפיות/קונדטוריות",290,0.182410149772071,0.170935204505714,2813.17405277828,2835.19333831617,30.2855863895116,285,15.8963851711672,9.28038209604721e-12,0.190128002826741,0.172957571791265,2814.42351927997,2843.78256666382,30.1423030940265,283,11.0729895151683,4.31112978219554e-11,NA,0.386782057222864,0.0276255049306907,0.0182737706650275,NA,0.106339851283521,0.0247847586892069,0.519093340123259
"Reduced Tax Group","תוסס",290,0.00332511619270534,-0.0106633032291514,2962.05064624796,2984.06993178584,39.1482485475517,285,0.237704925226211,0.916901927924004,0.0513182394715201,0.0312048452553687,2951.73879191321,2981.09783929706,38.19406257439,283,2.55144601254374,0.0201509969586731,NA,0.960002222544639,0.423316998467778,0.645529969988276,NA,0.0411794540057268,0.413539248222893,0.423699562909231
"Reduced Tax Group","בשר/עוף משני",290,0.325830587509567,0.316368560667596,2807.57719043973,2829.59647597761,29.9947432097715,285,34.435601689933,1.88646961847023e-23,0.349239235954326,0.335442187953357,2801.32877938946,2830.68782677331,29.4694008513165,283,25.3126057059317,5.08581944056621e-24,NA,0.724519165557934,0.665804648530261,0.744149469374003,NA,0.192004344330378,0.719431754867852,0.350976033865858
"Reduced Tax Group","רשתות מזון מהיר משני",290,0.513357263670376,0.506527190178031,2765.44569107561,2787.46497661349,27.8931635240829,285,75.1613089150053,1.98422585064355e-43,0.513901050621913,0.503595065829445,2769.12145652354,2798.48050390738,27.8775749034606,283,49.864332324406,1.28440951429136e-41,NA,0.444984818446019,0.919536848573455,0.228709822209663,NA,0.663440363535644,0.981022708457408,0.431973267896185
"Reduced Tax Group","פסטה",290,0.452516532875925,0.444832554389973,2775.49553496523,2797.51482050311,28.380688766591,285,58.890916170995,3.41980510197609e-36,0.454795507314556,0.443236401462568,2778.28585101186,2807.64489839571,28.3215579277277,283,39.3452152041959,1.13693115766254e-34,NA,0.479983437923468,0.972837878299754,0.277981735945135,NA,0.987738211600973,0.969851377941567,0.555798521579393
"Reduced Tax Group","חטיפי תפו""א",290,0.407304385040951,0.398985850094158,2787.88532691595,2809.90461245383,28.9934705484289,285,48.9634758579627,2.50999033179136e-31,0.408562769119642,0.396023463871296,2791.2689576944,2820.62800507825,28.9626753922261,283,32.5825682546095,9.24809265440677e-30,NA,0.51449230358498,0.98020058424013,0.329861651481951,NA,0.896697764873193,0.945233904451658,0.660597080592542
"Reduced Tax Group","פיצריות",290,0.00946970620889487,-0.00443247335308561,2813.69038715108,2835.70967268896,30.3125595822929,285,0.681167018932237,0.605507064855264,0.0148164407266743,-0.00607084321551632,2816.12077038394,2845.47981776778,30.230637548366,283,0.709352195703445,0.642322576116961,NA,0.588321495140276,0.885027822807995,0.453351859236477,NA,0.92227664720226,0.776078947472895,0.348662802648939
"Reduced Tax Group","קפסולות קפה",290,0.180295620401144,0.168790997529581,2988.97282087093,3010.99210640881,41.0082483983425,285,15.671580234655,1.32599556457707e-11,0.247463716971995,0.231508884116278,2968.17940123622,2997.53844862007,39.292197084166,283,15.5102669648662,2.20709505135388e-15,NA,0.00645394369360989,3.6326837478796e-06,5.71122233967771e-10,NA,2.08047471538218e-06,1.86137980349819e-07,0.89692881123034
"Reduced Tax Group","חומוס",290,0.494662412274038,0.487569954902445,2769.32228115254,2791.34156669042,28.080219604973,285,69.7448551831018,4.11737121844752e-41,0.495358870155645,0.484659764929263,2772.92232655119,2802.28137393503,28.0608628089846,283,46.2990932114751,2.38632641007721e-39,NA,0.357802915873968,0.736183473188448,0.120833911028751,NA,0.624841400320733,0.793637564200536,0.403986541781094
"Reduced Tax Group","ממרח שוקולד",290,0.286590210287612,0.276577441309193,2834.99549498925,2857.01478052713,31.4467323795062,285,28.6224730546865,5.27714580012699e-20,0.288701632013112,0.273621101243072,2838.13593263556,2867.49498001941,31.4001627112485,283,19.1439967475592,1.0253677827117e-18,NA,0.716973236912346,0.151176166950036,0.216209384412995,NA,0.521697643867215,0.124200456174901,0.789592987017241
"Reduced Tax Group","רטבים",290,0.451797194501488,0.444103120038351,2775.11456536691,2797.13385090479,28.3620531986283,285,58.7201484292995,4.11700018318772e-36,0.453617987562346,0.442033916627272,2778.14976032662,2807.50880771046,28.3149133620793,283,39.1587715669881,1.53496349756692e-34,NA,0.598475073760325,0.817494512268108,0.492479514916244,NA,0.999914780267057,0.737230354775811,0.457590926107044
"Reduced Tax Group","גלידריות",290,0.435769294691849,0.427850267248927,2779.23622365531,2801.2555091932,28.5643205025951,285,55.0281329156612,2.41319097959887e-34,0.441607175429265,0.429768458300557,2780.22007330798,2809.57912069182,28.4161641910426,283,37.3019450188902,3.15792092278425e-33,NA,0.419769170315131,0.850664702282519,0.19009088236309,NA,0.802091949326822,0.917770572913839,0.541497972682971
"Reduced Tax Group","גלידות",290,0.143283722187688,0.131259634078042,2918.5750036014,2940.59428913929,36.3210578778314,285,11.916389906752,5.75509722265357e-09,0.156086265789467,0.138194101813272,2918.20861260814,2947.56765999198,36.0486501631966,283,8.72372207169209,1.00105703440771e-08,NA,0.88927413015677,0.323300342991586,0.493668210436488,NA,0.289783201604464,0.226573748093813,0.365508882673245
"Reduced Tax Group","פאב/בארים",290,0.459230708996577,0.451640964561441,2769.76724677147,2791.78653230935,28.101770512541,285,60.5067420808831,5.97922762069938e-37,0.460012084959341,0.448563577926677,2773.3479128685,2802.70696025235,28.0814605706918,283,40.1809671467959,2.98312409805797e-35,NA,0.405760707702645,0.835248431752952,0.17485197471114,NA,0.533152393680343,0.915094065192899,0.306065125355053
"Reduced Tax Group","מוצרי חלב משני",290,0.0844739151969313,0.0716244262874145,2985.28324843489,3007.30253397277,40.7482092987082,285,6.57410701637846,4.50063074360429e-05,0.10374182761275,0.0847398875621374,2983.11484814576,3012.47389552961,40.3171413510862,283,5.45953872796285,2.30863049975127e-05,NA,0.221647437600608,0.272747936164066,0.0179227278785315,NA,0.0238832021929511,0.30352468011457,0.112120704154454
"Reduced Tax Group","גבינה לבנה/רכה",290,0.326407496234771,0.316953566357365,2818.93606366745,2840.95534920533,30.5879580629943,285,34.526117759222,1.67270956940172e-23,0.330589541493256,0.316397093609721,2821.12996631833,2850.48901370217,30.492856504263,283,23.2933419383401,2.48910067539933e-22,NA,0.975167859105714,0.329075758258341,0.606285793007179,NA,0.533869811123494,0.265205709854513,0.562348879634716
"Reduced Tax Group","פיצות",290,0.480187661828922,0.472892050065118,2769.92253573406,2791.94182127194,28.1092954763956,285,65.8186972354062,2.23699467605412e-39,0.480766427627743,0.469757941994409,2773.59946608465,2802.9585134685,28.093642491055,283,43.6723490987685,1.27033648645458e-37,NA,0.349329922525448,0.717363503670195,0.112320951304209,NA,0.445686910555216,0.786038967842469,0.302142391890997
"Reduced Tax Group","משקאות תחליפי חלב",290,0.369514372971392,0.360665451890289,2810.6693742466,2832.68865978449,30.1550827591687,285,41.7581272998902,1.52521586336911e-27,0.379361685034371,0.366203275529799,2810.10423185849,2839.46327924233,29.9186656905124,283,28.8303601512454,7.3176836055532e-27,NA,0.722606004083679,0.672208148694698,0.738043897655258,NA,0.584665544112265,0.490760065501132,0.131353969327295
"Reduced Tax Group","עוגיות",290,0.438396424255893,0.430514268806853,2781.74022840405,2803.75951394193,28.6879063865064,285,55.6188503373505,1.24834423109836e-34,0.439525098958695,0.427642238865946,2785.15681863196,2814.5158660158,28.6590643345258,283,36.9881573567389,5.29753524018962e-33,NA,0.565505069772493,0.881786324914344,0.42463037133689,NA,0.902638906204389,0.908045762668627,0.941825648259006
"Reduced Tax Group","ויסקי",290,0.483196429096939,0.475943045645668,2767.05559537267,2789.07488091055,27.9706940470242,285,66.6166944493009,9.84204001500925e-40,0.484916649308062,0.473996154240389,2770.08869810337,2799.44774548722,27.9241039478579,283,44.4042734604123,4.15061947955427e-38,NA,0.277854367251287,0.564216747873857,0.0555300156710566,NA,0.648712083539004,0.641494715240686,0.273270949510155
"Reduced Tax Group","משקאות חלב",290,0.210770251236378,0.199693342481801,2867.26644544627,2889.28573098415,33.2460062996513,285,19.0278945061532,6.97171443711244e-14,0.216513708316315,0.199902691531502,2869.14831360948,2898.50736099333,33.1248149261771,283,13.0343440814692,5.10616789016256e-13,NA,0.689167289284827,0.149473814612426,0.194952288478051,NA,0.437488654897851,0.103178061181299,0.458721564516035
"Reduced Tax Group","תה",290,0.38521036843072,0.376581742022731,2822.67961379902,2844.6988993369,30.786023389478,285,44.6433012876795,4.3740579086615e-29,0.385792514599958,0.372770447771689,2826.40488182549,2855.76392920933,30.7714442478802,283,29.626058573317,1.73234505209325e-27,NA,0.578454407764042,0.913179532684926,0.430339871128449,NA,0.718879121315217,0.852406429836394,0.478494803911713
"Reduced Tax Group","תרסיס שמן",290,0.516263061889774,0.509473771530332,2764.87972970801,2786.89901524589,27.8659587770058,285,76.0407987517892,8.49899981181308e-44,0.517333393414646,0.507100179140752,2768.23735567942,2797.59640306326,27.8351131577658,283,50.554339972573,4.77474955336462e-42,NA,0.444449139821765,0.919278610015713,0.228125249431873,NA,0.79925155356798,0.981627522148569,0.465964512148194
"Reduced Tax Group","גבינה צהובה",290,0.349686643654898,0.340559438653563,2801.4826045702,2823.50189010808,29.6812114138177,285,38.3125659611853,1.19152754255649e-25,0.364994394300824,0.351531377925577,2798.57465763255,2827.93370501639,29.329797534698,283,27.1108928435893,1.72916478035878e-25,NA,0.501698513598085,0.978231974739732,0.303253731301393,NA,0.404061970661472,0.906786896714139,0.457864023306902
"Reduced Tax Group","קפה משני",290,0.348077058045669,0.338927262369117,2782.67774629385,2804.69703183174,28.7343153075314,285,38.0420580251511,1.68704492611234e-25,0.353910692746108,0.340212686231891,2784.07104446243,2813.43009184628,28.6054640521168,283,25.8366567703697,1.88341411423738e-24,NA,0.841460337607881,0.485709195234727,0.974760541934863,NA,0.483327516009124,0.39901114686543,0.248353632116337
"Reduced Tax Group","מוצרי חלב לאפיה ובישול",290,0.432116642059337,0.42414634931631,2794.67322929552,2816.6925148334,29.3347825909103,285,54.2159059888224,6.0026055097438e-34,0.435461410584783,0.423492394554778,2796.96011220984,2826.31915959369,29.2482657391316,283,36.3823901223913,1.4457276657476e-32,NA,0.58479065543198,0.866288435281444,0.455537786092292,NA,0.9146957432673,0.721303023695652,0.18848855194306
"Reduced Tax Group","משקה אנרגיה משני",290,0.247046061084456,0.236478286503185,2814.28404633556,2836.30333187344,30.34360189627,285,23.3773023056618,9.95991613408824e-17,0.251012427053218,0.235132831867067,2816.75236378229,2846.11141116613,30.2635752567027,283,15.8072308588908,1.16242479401809e-15,NA,0.691970923674673,0.721273974934746,0.668187083271615,NA,0.350263699904131,0.696261737395483,0.554491766366196
"Reduced Tax Group","טונה",290,0.268736335010396,0.258472985326331,2840.33675768115,2862.35604321903,31.7376652075005,285,26.1840766692037,1.67834309421313e-18,0.2718623878845,0.256424841337881,2843.09438968517,2872.45343706901,31.6697554488702,283,17.6104659547765,2.49953920105137e-17,NA,0.786938161654304,0.196235501368278,0.303564109056538,NA,0.562402473481079,0.152579448055837,0.590559580075029
"Reduced Tax Group","תה קר",290,0.42579178158554,0.417732718870951,2784.35475957366,2806.37404511155,28.8175179984719,285,52.8339084413316,2.86748765427589e-33,0.42685592266122,0.414704458124003,2787.81682366405,2817.17587104789,28.7908028413589,283,35.1279404514436,1.18225635943792e-31,NA,0.254428998968821,0.492280544000683,0.0404685849542259,NA,0.500648139056855,0.559916235624878,0.254036857756885
"Reduced Tax Group","מעדני חלב",290,0.361520890761154,0.352559780456048,2819.43923968367,2841.45852522155,30.6145060027528,285,40.3433144389638,8.98879027080258e-27,0.365861436133699,0.352416802270809,2821.46101312635,2850.82006051019,30.5102658908144,283,27.2124506970442,1.43183307797634e-25,NA,0.404532551041138,0.768494918351971,0.161131366962098,NA,0.988521265598406,0.873453253825681,0.302330706214051
"Reduced Tax Group","שמן זית",290,0.481334522084056,0.474055006604534,2769.43120396222,2791.45048950011,28.085493507785,285,66.1217801429363,1.63679469258953e-39,0.48320134386642,0.472244481898923,2772.38553007426,2801.7445774581,28.0349041814484,283,44.1003405263149,6.59760469682875e-38,NA,0.608929063543162,0.792797344357553,0.516725640498812,NA,0.996383652347066,0.704054643776003,0.415168161343783
"Reduced Tax Group","שמן משני",290,0.506081569782909,0.499149381288634,2765.60858292637,2787.62786846426,27.9009983639381,285,73.0045886953107,1.62138693125865e-42,0.506705214855684,0.496246668174179,2769.24218366763,2798.60123105148,27.8833782315639,283,48.448912672709,9.99204298286388e-41,NA,0.4945856982591,0.98607596516958,0.305346056118661,NA,0.740795664938534,0.926168320429888,0.474709612286735
"Reduced Tax Group","בייגלה",290,0.502628266331098,0.495647610419955,2770.13407166112,2792.153357199,28.1195492873206,285,72.003014147826,4.34650399267568e-42,0.50395853762926,0.493441757508326,2773.35739805019,2802.71644543404,28.0819198119567,283,47.9194707728171,2.16880030802789e-40,NA,0.326410521071443,0.667729734594375,0.0913307096624153,NA,0.713208861685785,0.71977404202746,0.435812278492838
"Reduced Tax Group","סוכריות",290,0.484102783683599,0.476862120998457,2769.39917922626,2791.41846476415,28.0839428083311,285,66.8589057016781,7.67814955200137e-40,0.485184056792882,0.474269231141848,2772.79072805083,2802.14977543468,28.054496690773,283,44.4518375560955,3.86076327647463e-38,NA,0.273365862084677,0.55138204917202,0.0524879226520314,NA,0.611281129606335,0.590709733452417,0.435926654182525
"Reduced Tax Group","חטיפים מלוחים משני",290,0.374171142174776,0.365387579257931,2793.79013013619,2815.80941567407,29.2901518837133,285,42.5990165627646,5.36878181974968e-28,0.375897916071897,0.362666069769534,2796.98886227088,2826.34790965473,29.249715584419,283,28.4085763605627,1.57967244409886e-26,NA,0.668439723959807,0.731333438675477,0.628625514989086,NA,0.990287198045021,0.65090192053007,0.452693979492583
"Reduced Tax Group","פיצוחים/פירות יבשים",290,0.349177943122387,0.340043598464455,2784.83762409824,2806.85690963613,28.841519293318,285,38.2269288272578,1.33007389178737e-25,0.350448283542281,0.336676869059079,2788.27101956266,2817.6300669465,28.8133576448924,283,25.4475155017472,3.93571409651976e-24,NA,0.530993280883759,0.94635832740531,0.359810037335607,NA,0.898476658834606,0.911024354677621,0.663585965221348
"Reduced Tax Group","מעדני יוגורט",290,0.0313660349122343,0.0177711722443357,2949.50824279553,2971.52752833342,38.3107620782597,285,2.30719762887336,0.0583064567872305,0.0712313884257304,0.0515401811132018,2941.3203663061,2970.67941368994,37.5141153232105,283,3.6174210801391,0.00179036505810995,NA,0.667589637446027,0.170125540948366,0.191176108017997,NA,0.0452032306084939,0.0815765762517765,0.192497871337455
"Reduced Tax Group","מים בטעמים",290,0.462178415078957,0.454630041957258,2787.96530657469,2809.98459211257,28.9974689066535,285,61.2288777498771,2.76131941409471e-37,0.464954713689959,0.453610997372432,2790.46441505509,2819.82346243893,28.9225278864025,283,40.9878650589622,8.29341404679736e-36,NA,0.320301266919813,0.63246579417849,0.0835367676345016,NA,0.85947483936071,0.670351575695387,0.543444660192848
"Reduced Tax Group","קרקרים",290,0.440577891859713,0.432726353499849,2785.92188418056,2807.94116971844,28.8954864591615,285,56.1135756671463,7.20438893070243e-35,0.448636884372929,0.436947207009811,2785.71378204308,2815.07282942693,28.6865983288668,283,38.3788936543634,5.42441490476374e-34,NA,0.886512456596224,0.437950137130137,0.875962304826903,NA,0.448359320616831,0.31263213262283,0.244888092346338
